$X
              [,1]         [,2]         [,3]         [,4]         [,5]
 [1,] 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 [2,] 1.191835e-03 1.567767e-05 1.554046e-03 6.039689e-04 1.041522e-03
 [3,] 6.293516e-04 5.368514e-05 9.616514e-05 8.549865e-05 1.400619e-03
 [4,] 1.762330e-03 1.672777e-06 1.022819e-03 1.048006e-03 6.490270e-04
 [5,] 9.869326e-04 2.847189e-05 1.280031e-03 1.694658e-03 8.149106e-04
 [6,] 1.622282e-03 2.582376e-04 4.526360e-04 1.841145e-04 8.366722e-04
 [7,] 1.533889e-03 4.332079e-06 5.157568e-04 3.121192e-03 4.189638e-04
 [8,] 4.435782e-04 2.611546e-05 5.485890e-05 1.310412e-04 9.338291e-05
 [9,] 6.015181e-05 9.481076e-05 8.728588e-04 2.182699e-03 1.116297e-03
[10,] 4.260684e-04 1.212467e-04 2.849316e-03 3.710579e-03 2.744181e-04
[11,] 3.512073e-04 1.386658e-04 1.226946e-03 8.070608e-04 6.061977e-04
[12,] 3.992309e-04 7.135950e-06 8.975537e-04 1.042838e-03 7.088025e-04
[13,] 4.508027e-04 4.921173e-05 2.690614e-04 3.177515e-04 4.792754e-04
[14,] 1.943959e-05 1.849805e-05 7.748183e-04 6.922585e-04 2.702411e-04
[15,] 3.690435e-03 7.973166e-05 6.733175e-04 5.563542e-04 1.129178e-03
[16,] 1.923632e-03 4.731506e-06 7.884233e-04 3.290433e-04 4.396783e-04
[17,] 6.593079e-04 3.833414e-06 5.601795e-05 9.701504e-04 1.334085e-03
[18,] 5.373168e-04 9.680235e-05 5.657098e-03 3.343207e-04 4.123679e-04
[19,] 3.197199e-04 1.123426e-05 3.137082e-03 4.573042e-04 2.314914e-03
[20,] 1.119961e-03 1.163358e-05 6.017386e-04 4.272762e-04 1.626267e-04
[21,] 4.485065e-04 6.813037e-05 1.973120e-04 5.498539e-04 1.484898e-04
[22,] 2.726315e-04 1.730975e-05 2.030524e-03 3.595178e-03 1.919867e-03
[23,] 2.335038e-04 1.587546e-05 2.771408e-04 3.512143e-03 6.136145e-04
[24,] 3.917509e-05 2.367250e-05 2.978033e-04 1.809559e-03 1.814055e-04
[25,] 1.095365e-03 4.537238e-05 3.281463e-04 4.715215e-03 5.526584e-04
[26,] 2.976716e-04 6.615178e-05 1.216398e-03 1.594425e-03 6.526636e-04
[27,] 9.678067e-05 1.941568e-05 1.498932e-03 6.635720e-05 4.951888e-04
[28,] 2.326226e-03 8.795847e-05 9.115794e-05 2.193699e-03 5.032766e-04
[29,] 1.145617e-04 6.460227e-05 5.356238e-04 2.595796e-03 3.729007e-04
[30,] 1.215667e-03 2.652442e-05 4.904981e-04 3.013552e-03 3.168232e-04
[31,] 4.412345e-04 1.530672e-05 1.554850e-03 2.055260e-04 5.701178e-05
[32,] 8.536665e-04 2.101750e-06 4.907191e-04 7.189094e-04 3.636570e-04
[33,] 1.061171e-04 1.425884e-05 1.336468e-03 7.653651e-04 3.615003e-04
[34,] 3.377645e-04 8.388472e-07 2.844469e-04 1.796123e-04 2.148561e-04
[35,] 7.817664e-05 6.164914e-06 1.478271e-05 6.451825e-04 2.705447e-03
[36,] 8.197457e-04 8.117023e-05 1.560725e-03 2.895692e-04 1.470870e-03
[37,] 8.384391e-04 1.311136e-05 8.336428e-04 1.098533e-03 7.147085e-04
[38,] 1.534344e-04 3.878277e-06 3.598102e-04 4.393937e-04 8.109313e-04
[39,] 1.106774e-03 5.661925e-06 1.401693e-05 8.696732e-04 1.383412e-03
[40,] 1.100695e-03 1.065390e-05 9.391771e-04 4.840690e-04 5.252758e-04
[41,] 3.037918e-04 3.481295e-05 1.804246e-03 1.186963e-03 1.354495e-04
[42,] 1.758145e-03 1.522790e-05 2.045021e-05 4.750236e-03 2.762057e-04
