$X
              [,1]         [,2]         [,3]         [,4]         [,5]
 [1,] 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 [2,] 1.209839e-04 1.513408e-04 2.322444e-04 2.784503e-03 1.443925e-04
 [3,] 3.476645e-03 2.981513e-05 9.013775e-04 3.327899e-04 1.993822e-04
 [4,] 1.958196e-04 2.284988e-05 1.124311e-03 1.737306e-03 7.181296e-06
 [5,] 2.650145e-03 3.174830e-05 1.168871e-03 8.392616e-04 3.202388e-04
 [6,] 1.458180e-03 1.984740e-06 1.377830e-04 1.905517e-04 1.055415e-03
 [7,] 3.426805e-06 1.073967e-05 9.641966e-04 3.505966e-03 1.203956e-03
 [8,] 3.984794e-03 1.090927e-04 9.726009e-04 1.802935e-03 1.645492e-04
 [9,] 1.178314e-03 5.992461e-06 2.164993e-03 3.698235e-04 6.820420e-04
[10,] 1.963640e-04 3.715151e-05 2.825351e-03 1.691746e-03 4.469233e-05
[11,] 2.255326e-03 2.617138e-05 2.260915e-03 1.314676e-03 1.216280e-04
[12,] 1.844126e-03 1.647965e-05 6.598015e-04 1.423280e-03 1.658635e-03
[13,] 1.753289e-03 1.821460e-04 8.464312e-04 8.534647e-04 8.802126e-04
[14,] 4.675163e-04 7.439309e-05 1.889657e-03 4.353683e-04 4.508513e-04
[15,] 4.851018e-04 4.692874e-05 2.368058e-03 1.264466e-03 8.018539e-04
[16,] 2.964278e-04 1.635636e-05 2.851930e-04 4.467022e-04 1.035190e-03
[17,] 4.756836e-04 9.006782e-05 1.686962e-03 1.231065e-03 5.869049e-04
[18,] 2.901246e-03 7.580324e-05 8.421106e-04 2.401325e-03 7.140450e-04
[19,] 1.030733e-04 6.633938e-05 5.786286e-04 4.980643e-04 3.950294e-04
[20,] 6.014598e-04 8.694106e-06 1.449258e-03 1.661657e-03 1.763989e-04
[21,] 1.244300e-03 2.114562e-05 5.607321e-04 4.520635e-03 1.378506e-03
[22,] 4.745166e-04 1.560197e-06 1.333148e-03 1.704823e-03 1.135068e-03
[23,] 3.013772e-04 8.803774e-05 5.327989e-04 2.055902e-03 1.234748e-04
[24,] 4.040096e-04 1.093266e-05 1.171701e-03 5.763787e-05 9.125034e-08
[25,] 9.481721e-04 2.820867e-05 1.990011e-05 6.599825e-04 8.858192e-04
[26,] 1.495906e-03 9.313445e-05 6.732455e-04 7.105198e-05 2.746753e-04
[27,] 3.845380e-03 5.151674e-05 1.610333e-03 4.584721e-04 8.721571e-04
[28,] 1.436297e-03 1.139367e-04 4.900282e-04 3.507672e-04 3.041078e-04
[29,] 1.853350e-04 2.748543e-05 3.785893e-04 3.540730e-03 7.786691e-04
[30,] 1.038398e-03 7.831351e-05 5.733927e-04 2.111316e-03 1.161208e-03
[31,] 1.779788e-04 3.200060e-05 6.631739e-04 3.303249e-03 1.379487e-03
[32,] 2.719904e-04 1.822156e-05 7.198200e-04 1.262197e-03 3.050502e-03
[33,] 1.147562e-03 1.619737e-05 3.622282e-04 2.497878e-03 9.338860e-04
[34,] 1.449941e-03 6.252575e-05 9.083114e-04 1.338929e-03 6.274939e-04
[35,] 3.550195e-03 4.362348e-05 4.797421e-04 6.253044e-06 7.459933e-04
[36,] 1.427453e-03 1.479145e-04 9.242920e-04 1.777422e-03 1.144953e-03
[37,] 1.610405e-03 1.012435e-04 1.393243e-03 2.025850e-04 3.607882e-04
[38,] 1.097856e-03 1.374586e-04 2.104528e-03 2.956410e-03 5.269461e-04
[39,] 5.076742e-04 2.250575e-04 5.505603e-04 6.576740e-05 3.570507e-04
[40,] 1.949802e-03 6.243052e-06 2.145085e-04 3.140774e-03 6.184832e-04
[41,] 2.483719e-04 1.152386e-04 5.283853e-04 4.227634e-03 4.104363e-04
[42,] 2.523047e-04 4.244406e-05 1.668239e-03 5.009439e-04 1.788299e-04
[43,] 2.974649e-03 7.463720e-06 6.022447e-04 3.375432e-03 2.676785e-04
[44,] 2.019227e-04 2.515732e-05 2.782478e-04 6.561845e-04 1.461287e-04
[45,] 1.844369e-03 2.714945e-05 7.800242e-04 3.049119e-03 9.132558e-04
[46,] 1.142238e-03 1.399517e-05 3.661837e-04 8.705106e-04 3.432671e-04
[47,] 2.825829e-05 9.765030e-05 2.330017e-03 2.187477e-04 1.591483e-03
[48,] 1.146472e-04 8.207700e-05 6.337423e-04 8.177695e-04 7.028849e-04
[49,] 1.246682e-03 2.843692e-05 2.636449e-04 1.674469e-03 7.741652e-04
[50,] 4.791567e-04 2.373349e-05 5.837522e-04 3.361028e-04 2.210829e-04
              [,6]         [,7]         [,8]         [,9]        [,10]
 [1,] 0.0000000000 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 [2,] 0.0006308965 6.775747e-04 5.866816e-04 2.534020e-04 1.371919e-04
 [3,] 0.0008450574 4.748376e-03 1.599293e-04 3.820997e-04 7.917135e-05
